dataset,speaker_id,l1,gender,utterance_id,textgrid_path,tier_name,start_time,end_time,label,normalized_label,possible_error_type
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,words,1.420000,1.700000,hope,hope,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,words,1.700000,1.910000,i'll,i'll,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,words,1.910000,2.220000,go,go,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,words,2.220000,2.380000,on,on,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,words,2.380000,2.980000,seeing,seeing,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,words,2.980000,3.250000,them,them,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,words,3.250000,3.370000,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,words,3.370000,4.010000,forever,forever,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,words,4.010000,4.090000,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,0.000000,0.060000,sil,sil,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,0.060000,0.160000,G,G,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,0.160000,0.230000,AA1,AA1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,0.230000,0.260000,"D,D*,s","D,D*,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,0.260000,0.370000,B,B,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,0.370000,0.430000,L,L,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,0.430000,0.520000,EH1,EH1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,0.520000,0.630000,S,S,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,0.630000,0.770330,EH1,EH1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,0.770330,0.900000,M,M,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,0.900000,1.230000,sp,sp,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,1.230000,1.420000,AY1,AY1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,1.420000,1.510000,HH,HH,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,1.510000,1.600000,"OW1,AO1,s","OW1,AO1,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,1.600000,1.700000,"P,V,s","P,V,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,1.700000,1.880000,AY1,AY1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,1.880000,1.910000,"L,sil,d ","L,sil,d",deletion
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,1.910000,2.080000,G,G,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,2.080000,2.220000,OW1,OW1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,2.220000,2.260000,"AA1,AH0,s","AA1,AH0,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,2.260000,2.380000,N,N,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,2.380000,2.620000,S,S,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,2.620000,2.780000,IY1,IY1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,2.780000,2.830000,IH0,IH0,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,2.830000,2.980000,NG,NG,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,2.980000,3.030000,"DH,D,s ","DH,D,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,3.030000,3.150000,AH0,AH0,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,3.150000,3.250000,M,M,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,3.250000,3.370000,sp,sp,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,3.370000,3.550000,F,F,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,3.550000,3.680000,ER0,ER0,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,3.680000,3.790000,EH1,EH1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,3.790000,3.870000,V,V,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,3.870000,4.010000,ER0,ER0,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,4.010000,4.070000,sp,sp,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,phones,4.070000,4.090000,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,IPA,0.000000,0.230000,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,IPA,0.230000,0.260000,"d,ʔ,s","d,ʔ,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,IPA,0.260000,1.510000,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,IPA,1.510000,1.600000,"oʊ,ɔ,s","oʊ,ɔ,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,IPA,1.600000,1.700000,"p,v,s","p,v,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,IPA,1.700000,1.880000,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,IPA,1.880000,1.910000,"l,sil,d ","l,sil,d",deletion
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,IPA,1.910000,2.220000,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,IPA,2.220000,2.260000,"ɑ,ə,s","ɑ,ə,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,IPA,2.260000,2.980000,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,IPA,2.980000,3.030000,"ð,d,s ","ð,d,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0006,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0006.TextGrid,IPA,3.030000,4.090000,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,0.000000,0.070000,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,0.070000,0.330000,and,and,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,0.330000,0.440000,you,you,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,0.440000,0.800000,always,always,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,0.800000,1.130000,want,want,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,1.130000,1.290000,to,to,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,1.290000,1.760000,see,see,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,1.760000,1.920000,it,it,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,1.920000,2.110000,in,in,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,2.110000,2.320000,the,the,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,2.320000,4.173707,superlative,superlative,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,4.173707,4.561388,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,4.561388,5.075546,degree,degree,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,words,5.075546,5.174263,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,0.000000,0.070000,sil,sil,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,0.070000,0.210000,AE1,AE1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,0.210000,0.290000,N,N,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,0.290000,0.330000,D,D,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,0.330000,0.370000,Y,Y,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,0.370000,0.440000,UW1,UW1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,0.440000,0.490000,"AO1,OW1,s","AO1,OW1,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,0.490000,0.640000,"L,N,s","L,N,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,0.640000,0.710000,W,W,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,0.710000,0.770000,EY2,EY2,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,0.770000,0.800000,"Z,sil,d ","Z,sil,d",deletion
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,0.800000,0.940000,W,W,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,0.940000,1.020000,AA1,AA1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,1.020000,1.100000,N,N,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,1.100000,1.130000,T,T,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,1.130000,1.210000,T,T,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,1.210000,1.290000,IH0,IH0,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,1.290000,1.500000,S,S,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,1.500000,1.760000,IY1,IY1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,1.760000,1.800000,IH1,IH1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,1.800000,1.920000,T,T,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,1.920000,2.030000,IH1,IH1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,2.030000,2.110000,N,N,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,2.110000,2.170000,"DH,D,s ","DH,D,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,2.170000,2.320000,AH0,AH0,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,2.320000,2.480000,S,S,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,2.480000,2.510000,UH0,UH0,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,2.510000,2.610000,P,P,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,2.610000,2.829198,ER1,ER1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,2.829198,3.378024,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,3.378024,3.475332,L,L,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,3.475332,3.618307,"AH0,AE0,s","AH0,AE0,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,3.618307,3.711790,T,T,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,3.711790,3.879510,IH0,IH0,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,3.879510,4.173707,"V,F,s","V,F,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,4.173707,4.561388,sp,sp,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,4.561388,4.602631,D,D,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,4.602631,4.652122,IH0,IH0,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,4.652122,4.748355,G,G,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,4.748355,4.811593,R,R,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,4.811593,5.075546,IY1,IY1,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,5.075546,5.150000,sp,sp,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,phones,5.150000,5.174263,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,IPA,0.000000,0.440000,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,IPA,0.440000,0.490000,"ɔ,oʊ,s","ɔ,oʊ,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,IPA,0.490000,0.640000,"l,n,s","l,n,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,IPA,0.640000,0.770000,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,IPA,0.770000,0.800000,"z,sil,d ","z,sil,d",deletion
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,IPA,0.800000,2.110000,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,IPA,2.110000,2.170000,"ð,d,s ","ð,d,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,IPA,2.170000,3.475332,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,IPA,3.475332,3.618307,"ə,æ,s","ə,æ,s",substitution
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,IPA,3.618307,3.879510,,,unknown
l2_arctic,HQTV,Vietnamese,M,arctic_a0007,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/annotation/arctic_a0007.TextGrid,IPA,3.879510,4.173707,"v,f,s","v,f,s",substitution
