dataset,speaker_id,l1,gender,split,audio_path,utterance_id,start_time,end_time,label,error_type,target_text
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,arctic_a0013,2.510000,2.580000,"ð,d,s ",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,arctic_a0013,2.910000,3.010000,"z,s,s ",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,arctic_a0013,3.970000,4.190000,"ə,ɔ,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,arctic_a0013,4.190000,4.270000,"v,p,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,arctic_a0013,4.810000,4.870000,"l,sil,d ",deletion,He was a head shorter than his companion of almost delicate physique
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,arctic_a0013,5.190000,5.280000,"s,z,s ",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,arctic_a0013,5.280000,5.310000,"t,sil,d ",deletion,He was a head shorter than his companion of almost delicate physique
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,arctic_a0013,6.120000,6.200000,"ə,i,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,arctic_a0013,6.380000,6.540000,"ə,eɪ,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,arctic_a0013,6.540000,6.580000,"t,sil,d ",deletion,He was a head shorter than his companion of almost delicate physique
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,arctic_a0013,6.830000,6.950000,"ə,i,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,arctic_a0013,6.950000,7.080000,"z,s,s ",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0013.wav,arctic_a0013,7.080000,7.170000,"i,ɪ,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0018.wav,arctic_a0018,0.050000,0.170000,"DH,D,s ",substitution,There was a change now
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0018.wav,arctic_a0018,0.290000,0.340000,"R,sil,d ",deletion,There was a change now
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0018.wav,arctic_a0018,0.340000,0.400000,"sil,Z,a",addition,There was a change now
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0018.wav,arctic_a0018,1.470000,1.650000,"JH,SH,s ",substitution,There was a change now
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0018.wav,arctic_a0018,0.050000,0.170000,"ð,d,s ",substitution,There was a change now
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0018.wav,arctic_a0018,0.290000,0.340000,"ɹ,sil,d ",deletion,There was a change now
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0018.wav,arctic_a0018,0.340000,0.400000,"sil,z,a",addition,There was a change now
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0018.wav,arctic_a0018,1.470000,1.650000,"dʒ,ʃ,s ",substitution,There was a change now
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,0.380000,0.450000,"AA1,AO1,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,0.650000,0.680000,"DH,D,s ",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,0.960000,0.990000,"N,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,0.990000,1.040000,"AH1,AA*,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,1.040000,1.110000,"V,P,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,1.150000,1.190000,"DH,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,1.190000,1.220000,"AH1,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,1.670000,1.740000,"D,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,1.920000,2.020000,"L,W,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,2.320000,2.410000,"D,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,2.930000,3.000000,"R,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,3.360000,3.390000,"S,Z,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,3.390000,3.420000,"IH0,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,3.420000,3.550000,"Z,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,0.380000,0.450000,"ɑ,ɔ,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,0.650000,0.680000,"ð,d,s ",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,0.960000,0.990000,"n,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,0.990000,1.040000,"ə,a,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,1.040000,1.110000,"v,p,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,1.150000,1.190000,"ð,sil,d  ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,1.190000,1.220000,"ə,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,1.670000,1.740000,"d,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,1.920000,2.020000,"l,w,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,2.320000,2.410000,"d,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,2.930000,3.000000,"ɹ,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,3.360000,3.390000,"s,z,s ",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,3.390000,3.420000,"ɪ,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0019.wav,arctic_a0019,3.420000,3.550000,"z,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,0.290000,0.380000,"B,F,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,0.380000,0.490000,"Z,S,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,0.710000,0.740000,"AO1,OW1,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,0.740000,0.930000,"L,N,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,0.930000,0.960000,"Z,sil,d ",deletion,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,1.200000,1.260000,"IH1,IY1,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,1.925137,1.955970,"G,K,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,2.520000,2.640000,"OW1,AO1,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,0.290000,0.380000,"b,f,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,0.380000,0.490000,"z,s,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,0.710000,0.740000,"ɔ,oʊ,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,0.740000,0.930000,"l,n,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,0.930000,0.960000,"z,sil,d ",deletion,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,1.200000,1.260000,"ɪ,i,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,1.925137,1.955970,"ɡ,k,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0020.wav,arctic_a0020,2.520000,2.640000,"oʊ,ɔ,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,0.030000,0.170000,"IH1,IY1,s",substitution,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,0.170000,0.210000,"T,S,s ",substitution,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,0.510000,0.560000,"R,sil,d ",deletion,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,0.830000,0.900000,"AH1,AA*,s",substitution,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,0.950000,0.990000,"D,sil,d ",deletion,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,1.300000,1.350000,"IH0,IY0,s",substitution,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,2.340000,2.370000,"G,sil,d ",deletion,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,0.030000,0.170000,"ɪ,i,s",substitution,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,0.170000,0.210000,"t,s,s ",substitution,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,0.510000,0.560000,"ɹ,sil,d ",deletion,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,0.830000,0.900000,"ʌ,a,s",substitution,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,0.950000,0.990000,"d,sil,d ",deletion,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,1.300000,1.350000,"ɪ,i,s",substitution,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0021.wav,arctic_a0021,2.340000,2.370000,"ɡ,sil,d ",deletion,It fairly clubbed me into recognizing it
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,arctic_a0022,0.130000,0.200000,"AA1,ER0,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,arctic_a0022,0.240000,0.360000,"D,T,s ",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,arctic_a0022,0.910000,1.160157,"ER0,AH0,s ",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,arctic_a0022,1.160157,1.270000,"sil,W,a",addition,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,arctic_a0022,1.530000,1.580000,"R,AH0,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,arctic_a0022,2.330000,2.390000,"EY1,EH1,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,arctic_a0022,2.390000,2.440000,"D,K,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,HQTV,Vietnamese,M,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_a0022.wav,arctic_a0022,3.380000,3.460000,"AH0,IY2,s",substitution,Hardly were our plans made public before we were met by powerful opposition
