evaluation_slice,split,speaker_id,l1,utterance_id,start_time,end_time,label,actual_error_type,predicted_error_type,confidence,audio_path,target_text
val,val,HQTV,Vietnamese,arctic_b0415,2.38,2.46,"D,sil,d",deletion,substitution,0.4344908595085144,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0415.wav,There was nothing for us but the wide raw ocean
val,val,HQTV,Vietnamese,arctic_b0416,3.22,3.26,"DH,D,s",substitution,addition,0.5325409770011902,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0416.wav,I arose obediently and went down the beach
val,val,HQTV,Vietnamese,arctic_b0425,1.22,1.28,"IY1,IH,s",substitution,addition,0.3975912630558014,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val,val,HQTV,Vietnamese,arctic_b0425,1.38,1.509768,"sil,JH,a",addition,substitution,0.9672804474830627,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/HQTV/wav/arctic_b0425.wav,There were orange green gold green and a copper green
val,val,LXC,Chinese,arctic_b0323,2.278941,2.35,"D, AX, s",substitution,addition,0.5183903574943542,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0323.wav,Crickets began to chirp and more geese and ducks flew overhead
val,val,LXC,Chinese,arctic_b0323,3.339348,3.42,"D, AX, s",substitution,deletion,0.483744740486145,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0323.wav,Crickets began to chirp and more geese and ducks flew overhead
val,val,LXC,Chinese,arctic_b0358,0.56,0.59,"ER0, AX, s",substitution,deletion,0.6584344506263733,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val,val,LXC,Chinese,arctic_b0358,3.17,3.27,"OW0, AO, s",substitution,deletion,0.6068335175514221,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val,val,LXC,Chinese,arctic_b0366,0.37,0.42,"ER0, AX, s",substitution,deletion,0.5039034485816956,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0366.wav,I forgot how easily I had taught myself from the printed page
val,val,LXC,Chinese,arctic_b0366,2.64,2.68,"L,W,s",substitution,deletion,0.732079803943634,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0366.wav,I forgot how easily I had taught myself from the printed page
val,val,LXC,Chinese,arctic_b0366,2.81,2.84,"R, err, s",substitution,deletion,0.5395734906196594,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0366.wav,I forgot how easily I had taught myself from the printed page
val,val,LXC,Chinese,arctic_b0380,1.78,1.84,"T, sil, d",deletion,substitution,0.35635024309158325,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0380.wav,He had peeled off his shirt and was wildly waving it
val,val,LXC,Chinese,arctic_b0380,2.076442,2.124102,"sil, AX, a",addition,deletion,0.54392409324646,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0380.wav,He had peeled off his shirt and was wildly waving it
val,val,LXC,Chinese,arctic_b0385,0.288471,0.327767,"sil, AX, a",addition,deletion,0.664265513420105,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0385.wav,Last night he showed all the symptoms of coming down with pneumonia
val,val,LXC,Chinese,arctic_b0385,0.970971,1.03,"OW1, AO, s",substitution,addition,0.7963044047355652,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0385.wav,Last night he showed all the symptoms of coming down with pneumonia
val,val,LXC,Chinese,arctic_b0385,2.33,2.37,"V, err, s",substitution,deletion,0.768325686454773,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0385.wav,Last night he showed all the symptoms of coming down with pneumonia
val,val,LXC,Chinese,arctic_b0393,0.32,0.36,"Z, S, s",substitution,deletion,0.48451468348503113,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
val,val,LXC,Chinese,arctic_b0393,0.93,1.03926,"K, sil, d",deletion,substitution,0.4545707702636719,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
val,val,LXC,Chinese,arctic_b0402,2.94,3.01,"ER0, AX, s",substitution,addition,0.45573174953460693,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0402.wav,An altruistic act is an act performed for the welfare of others
val,val,LXC,Chinese,arctic_b0402,3.77,3.81,"DH, ERR, S",substitution,deletion,0.4465157687664032,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0402.wav,An altruistic act is an act performed for the welfare of others
val,val,LXC,Chinese,arctic_b0402,4.502674,4.64,"sil, AH, a",addition,substitution,0.833453357219696,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0402.wav,An altruistic act is an act performed for the welfare of others
val,val,LXC,Chinese,arctic_b0415,1.61,1.716036,"DH, T, s",substitution,addition,0.6934289932250977,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0415.wav,There was nothing for us but the wide raw ocean
val,val,LXC,Chinese,arctic_b0415,1.716036,1.774121,"sil, R, a",addition,substitution,0.5970755219459534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0415.wav,There was nothing for us but the wide raw ocean
val,val,LXC,Chinese,arctic_b0416,2.404783,2.46,"D, AX, s",substitution,addition,0.6144052147865295,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0416.wav,I arose obediently and went down the beach
val,val,LXC,Chinese,arctic_b0418,1.17,1.22,"AA1, AO, s",substitution,addition,0.3804258704185486,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0418.wav,At that moment I got the impression that she was willowy
val,val,LXC,Chinese,arctic_b0418,1.61,1.66,"R, sil, d",deletion,addition,0.45783835649490356,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0418.wav,At that moment I got the impression that she was willowy
val,val,LXC,Chinese,arctic_b0418,1.99,2.02,"DH, L, s",substitution,deletion,0.5934137105941772,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0418.wav,At that moment I got the impression that she was willowy
val,val,LXC,Chinese,arctic_b0418,2.02,2.08,"AH0, EH, s",substitution,addition,0.4807604253292084,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0418.wav,At that moment I got the impression that she was willowy
val,val,LXC,Chinese,arctic_b0418,2.26,2.32,"IY1, IH, s",substitution,addition,0.5310719609260559,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0418.wav,At that moment I got the impression that she was willowy
val,val,LXC,Chinese,arctic_b0418,3.0,3.03,"W, L, s",substitution,deletion,0.7434329986572266,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0418.wav,At that moment I got the impression that she was willowy
val,val,LXC,Chinese,arctic_b0422,1.01,1.05,"DH, L, s",substitution,addition,0.38102561235427856,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/LXC/wav/arctic_b0422.wav,This was when the explosion occurred
val,val,NCC,Chinese,arctic_b0323,0.23,0.3,"IH1,EH,s",substitution,deletion,0.4593583941459656,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0323.wav,Crickets began to chirp and more geese and ducks flew overhead
val,val,NCC,Chinese,arctic_b0323,2.6,2.69,"ER1,UH,s",substitution,addition,0.595625638961792,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0323.wav,Crickets began to chirp and more geese and ducks flew overhead
val,val,NCC,Chinese,arctic_b0358,4.3,4.36,"DH,D,s ",substitution,addition,0.7555832266807556,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val,val,NCC,Chinese,arctic_b0358,5.7,5.78,"L,W,s",substitution,deletion,0.6657423377037048,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val,val,NCC,Chinese,arctic_b0366,2.5,2.56,"L,W,s",substitution,deletion,0.8224387764930725,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0366.wav,I forgot how easily I had taught myself from the printed page
val,val,NCC,Chinese,arctic_b0366,2.86,2.93,"M,NG,s",substitution,deletion,0.37001511454582214,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0366.wav,I forgot how easily I had taught myself from the printed page
val,val,NCC,Chinese,arctic_b0366,2.93,2.97,"DH,D,s ",substitution,addition,0.47980502247810364,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0366.wav,I forgot how easily I had taught myself from the printed page
val,val,NCC,Chinese,arctic_b0385,1.47,1.52,"DH,D,s ",substitution,addition,0.49252447485923767,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0385.wav,Last night he showed all the symptoms of coming down with pneumonia
val,val,NCC,Chinese,arctic_b0393,0.63,0.71,"L,W,s",substitution,deletion,0.5260984897613525,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
val,val,NCC,Chinese,arctic_b0393,0.8,0.84,"IY1,IH,s",substitution,deletion,0.5888848900794983,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
val,val,NCC,Chinese,arctic_b0400,1.03,1.08,"DH,D,s ",substitution,addition,0.4366796314716339,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0400.wav,How could I answer the question on the spur of the moment
val,val,NCC,Chinese,arctic_b0400,1.6,1.66,"AH0,IH,s",substitution,addition,0.6273188591003418,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0400.wav,How could I answer the question on the spur of the moment
val,val,NCC,Chinese,arctic_b0400,1.94,2.02,"N,NG,s ",substitution,deletion,0.40956029295921326,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0400.wav,How could I answer the question on the spur of the moment
val,val,NCC,Chinese,arctic_b0400,2.02,2.05,"DH,D,s ",substitution,deletion,0.5256611704826355,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0400.wav,How could I answer the question on the spur of the moment
val,val,NCC,Chinese,arctic_b0400,2.66,2.71,"DH,D,s ",substitution,addition,0.6663655638694763,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0400.wav,How could I answer the question on the spur of the moment
val,val,NCC,Chinese,arctic_b0402,0.57,0.63,"L,W,s",substitution,deletion,0.6475809812545776,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0402.wav,An altruistic act is an act performed for the welfare of others
val,val,NCC,Chinese,arctic_b0402,2.33,2.36,"N,NG,s ",substitution,deletion,0.6084824800491333,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0402.wav,An altruistic act is an act performed for the welfare of others
val,val,NCC,Chinese,arctic_b0402,4.93,4.99,"L,W,s",substitution,deletion,0.7669579386711121,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0402.wav,An altruistic act is an act performed for the welfare of others
val,val,NCC,Chinese,arctic_b0415,1.69,1.74,"DH,D,s ",substitution,addition,0.6240845918655396,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0415.wav,There was nothing for us but the wide raw ocean
val,val,NCC,Chinese,arctic_b0416,3.19,3.22,"DH,D,s ",substitution,deletion,0.6498703360557556,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0416.wav,I arose obediently and went down the beach
val,val,NCC,Chinese,arctic_b0418,1.32,1.35,"DH,D,s ",substitution,deletion,0.5536260008811951,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0418.wav,At that moment I got the impression that she was willowy
val,val,NCC,Chinese,arctic_b0418,2.02,2.07,"DH,D,s ",substitution,addition,0.6130366921424866,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0418.wav,At that moment I got the impression that she was willowy
val,val,NCC,Chinese,arctic_b0422,0.97,1.02,"DH,D,s ",substitution,addition,0.45784416794776917,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0422.wav,This was when the explosion occurred
val,val,NCC,Chinese,arctic_b0422,1.83,1.89,"AH0,AO,s",substitution,deletion,0.7193106412887573,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/NCC/wav/arctic_b0422.wav,This was when the explosion occurred
val,val,PNV,Vietnamese,arctic_b0315,1.05,1.11,"R,AH,s",substitution,deletion,0.48762425780296326,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val,val,PNV,Vietnamese,arctic_b0315,1.73,2.142332,"N,F,s",substitution,addition,0.46705153584480286,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val,val,PNV,Vietnamese,arctic_b0315,2.142332,2.263313,"sil,S,a",addition,substitution,0.4750120937824249,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val,val,PNV,Vietnamese,arctic_b0315,2.37,2.44,"ER0,AH,s",substitution,addition,0.44408002495765686,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val,val,PNV,Vietnamese,arctic_b0315,2.91,2.97,"TH,F,s",substitution,deletion,0.4055129587650299,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val,val,PNV,Vietnamese,arctic_b0315,3.18,3.21,"DH,D,s",substitution,deletion,0.5438645482063293,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val,val,PNV,Vietnamese,arctic_b0315,3.44,3.51,"L,W,s",substitution,deletion,0.6957826614379883,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal
val,val,PNV,Vietnamese,arctic_b0320,4.48,4.53,"V,P,s",substitution,deletion,0.752704381942749,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val,val,PNV,Vietnamese,arctic_b0320,5.01,5.16,"ER0,AH,s",substitution,addition,0.5906768441200256,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter
val,val,PNV,Vietnamese,arctic_b0323,1.24,1.3,"ER1,IY,s",substitution,addition,0.5044683218002319,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0323.wav,Crickets began to chirp and more geese and ducks flew overhead
val,val,PNV,Vietnamese,arctic_b0342,0.52,0.55,"P,B,s",substitution,deletion,0.6359655261039734,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0342.wav,Each improvement makes the value of everything else pump up
val,val,PNV,Vietnamese,arctic_b0342,2.409549,2.48,"sil,AH,a",addition,deletion,0.4101029336452484,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0342.wav,Each improvement makes the value of everything else pump up
val,val,PNV,Vietnamese,arctic_b0355,0.15,0.19,"R,sil,d",deletion,addition,0.4255344271659851,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val,val,PNV,Vietnamese,arctic_b0355,1.6,1.66,"V,B,s",substitution,deletion,0.698259711265564,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val,val,PNV,Vietnamese,arctic_b0355,2.33132,2.365452,"DH,D,s",substitution,deletion,0.4535696804523468,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val,val,PNV,Vietnamese,arctic_b0355,3.43,3.53,"IH0,IY,s",substitution,addition,0.5067577362060547,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val,val,PNV,Vietnamese,arctic_b0355,4.26,4.34,"ER0,AH,s",substitution,addition,0.4412812292575836,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed
val,val,PNV,Vietnamese,arctic_b0358,3.75,3.85,"R,AH,s",substitution,deletion,0.58583664894104,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val,val,PNV,Vietnamese,arctic_b0358,4.18,4.31,"L,sil,d",deletion,substitution,0.6413269639015198,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip
val,val,PNV,Vietnamese,arctic_b0380,2.44,2.53,"D,sil,d",deletion,substitution,0.7484528422355652,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0380.wav,He had peeled off his shirt and was wildly waving it
val,val,PNV,Vietnamese,arctic_b0380,4.0,4.04,"NG,N,s",substitution,addition,0.48332348465919495,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0380.wav,He had peeled off his shirt and was wildly waving it
val,val,PNV,Vietnamese,arctic_b0393,0.55,0.63,"L,W,s",substitution,deletion,0.418599933385849,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
val,val,PNV,Vietnamese,arctic_b0393,1.47,1.52,"P,B,s",substitution,deletion,0.5705617070198059,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/PNV/wav/arctic_b0393.wav,I was still weak from my prolonged immersion
